gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,1,0,1,-1.491020519067978,-0.9378597233902222
1,0,1,0,-0.4223169455581282,1,2,1,0,0,0,0,0,2,0,1,2,0.6759627691486464,-0.17913539910371015
1,0,1,0,1.369379058123207,1,2,1,2,2,2,2,0,0,2,0,3,1.0581760791868549,1.8284895311954537
0,1,0,0,-0.38159658183809786,1,0,1,2,0,0,0,0,0,0,1,0,0.35357415111641893,-0.2806736478227337
0,1,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,2,0,1,2,0.7058751151516368,-0.9678381027100468
1,0,0,0,-0.46303730927815856,1,0,0,2,0,2,0,2,0,0,0,0,0.019552954083027783,-0.37735888443700266
0,0,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,0,0,1,2,0.3319707901142591,-0.6940399834181675
0,0,1,1,0.47353105628253944,1,0,0,2,0,0,2,0,0,0,0,0,-0.28289409994720643,0.06168429702176893
1,1,0,0,-0.7073594915983407,1,0,1,0,0,0,0,0,2,0,1,2,0.48651791112970877,-0.49572826150115223
0,0,1,1,1.4100994218432374,1,2,0,2,2,0,2,2,0,2,0,1,0.3070438351117673,1.1420750872697842
0,0,1,0,0.9621754209229036,1,2,1,0,2,0,0,2,2,1,1,2,1.113015380192337,1.4244100960368455
0,0,1,0,-1.1552834925186746,0,1,0,2,0,0,0,0,0,0,1,2,-1.1869116680375775,-0.9486025274584742
1,0,1,1,0.43281069256250915,1,0,0,2,0,2,2,2,2,2,1,1,0.47820892612887816,0.5677431638180145
1,1,1,0,1.1657772395230555,1,2,1,0,2,0,0,0,0,0,1,2,0.5779167461388456,1.1581562046532667
1,0,0,0,0.47353105628253944,1,0,0,2,0,0,2,2,0,1,0,2,0.021214751083194285,0.21830423312975655
0,0,1,1,-0.9516816739185228,1,0,1,0,0,0,2,0,0,0,1,2,0.36853032411791364,-0.7201138939082579
0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.6963061272506461,2.733907175921137
0,0,0,0,-1.0331224013585834,1,0,1,0,0,2,0,2,2,0,1,2,1.0166311541827018,-0.7142020427988296
1,0,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,0,1,3,-0.6767399889865777,-0.8521820005953736
0,0,1,1,0.758573602322752,1,0,2,1,1,1,1,1,1,2,0,3,-1.4893587220678117,-0.5519129061866515
1,0,0,0,1.369379058123207,0,1,0,0,0,0,2,0,0,1,0,1,-1.1736172920362484,-0.13084792866140238
1,0,0,0,-0.748079855318371,1,2,2,1,1,1,1,1,1,1,1,1,-1.328164413051698,-0.8638512887927152
0,0,1,1,-0.9109613101984924,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.9083666452808727
0,0,1,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.5093002860698053,-0.8703366776963418
1,0,0,0,0.6364125111626608,1,2,1,2,0,0,2,0,2,0,1,2,1.0182929511828682,0.9554105944041801
1,0,0,0,-0.5444780367182193,1,0,2,1,1,1,1,1,1,2,1,3,-1.4893587220678117,-0.8409980136085075
1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5109620830699715,-0.9972650033816037
1,0,1,1,1.247217966963116,1,0,2,1,1,1,1,1,1,2,0,3,-1.502653098069141,-0.4562423902851948
1,1,0,0,1.4100994218432374,1,0,1,2,2,0,2,2,2,2,1,2,1.3390197722149297,2.1582517037135247
0,0,1,1,1.247217966963116,1,0,0,2,2,2,2,0,0,2,0,3,-0.04027173792295256,0.7652166381896631
0,1,1,1,1.5729808767233588,1,2,0,2,2,0,0,2,0,1,0,2,0.14751132309581955,1.1924140582836475
1,0,1,1,0.14776814652229667,1,0,0,2,2,0,0,0,0,1,0,3,-0.3693075439558449,-0.15017174049669785
1,1,1,0,-0.6666391278783103,1,0,1,0,0,2,2,0,2,0,1,2,0.8903345821700764,-0.32633607989928787
0,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,1,3,-1.4694171580658184,-0.990956087645423
1,0,0,0,1.6137012404433893,1,2,1,0,2,2,0,2,2,1,1,2,1.3356961782145975,2.3226364591891198
0,0,1,1,-0.3408762181180675,1,0,0,2,0,0,2,0,0,0,0,2,-0.3194536339508612,-0.42348455857810163
1,0,0,0,0.3920903288424788,1,2,1,0,2,0,0,2,2,0,1,2,1.2293411702039656,0.8795933098403554
0,0,1,1,0.5142514200025698,1,0,2,1,1,1,1,1,1,2,0,3,-1.4594463760648215,-0.6121784928693306
1,0,1,0,1.0843365120829946,1,2,1,0,0,2,0,2,2,1,1,0,1.15456030519649,1.6241556624393567
0,0,1,0,1.247217966963116,1,0,1,0,2,0,0,2,2,1,1,2,1.0382345151848615,1.6897375032913349
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.479387940066815,-0.9968458796089206
1,0,0,0,0.43281069256250915,1,0,0,0,2,0,0,0,2,2,1,2,-0.1582593249347472,0.11859689352298133
0,0,1,1,1.5729808767233588,1,0,0,2,2,2,2,2,2,2,0,1,0.7474200401557899,1.786334503321881
0,0,0,0,-0.8295205827584317,1,0,0,0,0,0,0,0,0,0,0,0,-0.6966815529885713,-0.7671219338865848
1,0,1,1,-0.30015585439803716,1,0,2,1,1,1,1,1,1,0,1,3,-1.51594747407047,-0.795070871780785
1,0,1,1,1.6137012404433893,1,2,0,2,0,2,2,2,2,2,1,1,0.6244470621434968,1.682480044280134
0,0,0,0,-1.0738427650786138,1,0,0,0,0,0,0,0,2,0,1,2,-0.3244390249513595,-0.8556011682146325
1,0,0,1,-0.0965540357978854,1,2,2,1,1,1,1,1,1,1,0,0,-1.3098846460498705,-0.6866722286773129
0,1,1,0,0.5549717837226001,1,2,1,0,0,0,2,2,2,1,0,2,1.1794872601989819,1.0915375839425452
1,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,0,0,1,1,0.28211688010927544,-0.9479628122264837
0,0,0,0,0.5956921474426305,1,2,1,0,2,2,0,2,2,0,1,2,1.3822264942192488,1.1335602569405334
0,0,1,1,0.758573602322752,0,1,0,2,0,0,2,0,0,2,0,0,-1.0157465770204666,-0.2195918727406185
0,0,0,0,0.3920903288424788,1,0,2,1,1,1,1,1,1,2,1,0,-1.462769970065154,-0.6332229180872208
0,0,1,0,1.2064976032430856,1,2,1,0,0,2,0,2,2,0,1,2,1.2160467942026365,1.713980504669177
0,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,1,-1.4694171580658184,-0.9633821552320448
1,0,1,1,0.8400143297628127,1,2,0,2,0,0,2,0,2,0,0,2,0.2355865641046238,0.6830242604518657
0,0,0,0,-0.9109613101984924,1,2,1,2,0,0,0,2,2,0,1,2,1.1279715531938321,-0.5763985581697312
1,0,1,1,-0.5851984004382496,1,0,0,0,0,2,0,0,2,0,0,2,-0.24301097194321938,-0.568633738802124
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,-0.9970664710682275
0,0,1,1,0.758573602322752,1,0,0,2,2,2,2,2,2,2,0,1,0.6892571451499756,0.9451089732545418
1,1,1,0,1.1657772395230555,1,2,1,0,2,0,2,0,0,1,1,0,0.6909189421501416,1.3112025591204803
1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,1,0,-0.6684310039857471,-0.863498342457824
1,0,1,1,0.7178532386027215,1,2,1,0,2,2,0,2,2,0,1,0,1.2991366442109427,1.2080319336025847
1,0,0,0,-1.1552834925186746,1,2,1,2,0,0,0,0,0,0,1,2,0.5097830691320341,-0.8574761956187422
0,1,0,0,0.5956921474426305,1,2,1,0,2,2,0,0,0,0,1,0,0.6792863631489789,0.745429584289823
0,0,1,1,-0.015113308357824713,1,2,0,0,2,2,0,0,0,0,0,0,-0.07683127192660708,-0.10331811453988575
0,0,0,0,-1.2367242199587352,0,1,0,0,0,0,0,2,2,0,1,2,-0.6484894399837535,-0.9680586941693538
1,1,1,0,-0.21871512695797646,0,1,0,0,0,0,0,0,2,0,0,0,-0.9393039150128251,-0.5504790617011558
0,0,1,1,-0.9109613101984924,1,0,0,0,2,2,0,0,0,0,1,3,-0.30615925794953225,-0.7625556906789295
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.5147684601325326,-0.9703749044920775
0,0,1,1,-0.46303730927815856,1,0,1,0,2,0,0,0,0,0,1,0,0.3087056321119333,-0.3150197380368374
1,0,0,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,0,0,1,-1.4527991880641573,-0.9017489015016621
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059100684764,-0.9970664710682275
0,1,0,0,0.758573602322752,1,0,2,1,1,1,1,1,1,2,0,1,-1.5009913010689746,-0.5787588867843163
0,0,1,1,-1.1960038562387048,1,0,0,0,2,0,0,2,0,0,1,1,-0.2014660469390663,-0.9313963936325262
0,0,1,1,1.6137012404433893,1,2,1,2,0,2,2,2,2,2,0,3,1.4187860282229037,2.336930785752215
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6767399889865777,-0.9861913121243912
1,0,1,0,-1.1145631287986442,1,2,1,0,2,0,2,0,0,0,1,2,0.6859335511496436,-0.8288213650547598
0,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,2,0,1,2,0.6743009721484804,-0.96825722648273
1,0,0,0,1.369379058123207,1,2,2,1,1,1,1,1,1,2,0,3,-1.3181936310507012,-0.25678359277978285
1,0,1,0,1.1657772395230555,1,2,0,2,0,2,2,0,2,2,0,1,0.35191235411625243,1.0807065432905703
1,0,1,1,-0.015113308357824713,1,2,1,2,0,0,0,2,2,0,1,1,1.156222102196656,0.4080570064256593
0,0,1,0,1.3286586944031769,1,0,2,1,1,1,1,1,1,2,0,0,-1.5093002860698053,-0.4234404402862401
0,1,0,0,0.35136996512244845,1,0,1,0,0,2,2,2,2,1,1,0,1.2077378092018058,0.7660990040268911
0,0,0,0,-0.748079855318371,1,0,1,0,0,0,0,2,2,0,1,3,0.8321716871642622,-0.5076402003037316
1,0,1,1,-1.2367242199587352,1,0,1,0,0,0,0,2,2,0,1,0,0.8238627021634315,-0.923918343162018
0,0,0,0,-0.13727439951791576,1,0,0,2,0,2,2,0,0,1,0,1,-0.22473120494139212,-0.24054806137478588
0,0,0,0,-0.9109613101984924,1,0,0,0,2,0,0,0,0,0,0,2,-0.4507355969639848,-0.7859604445114048
1,0,1,1,-0.015113308357824713,1,0,1,0,0,0,0,0,0,0,1,0,0.1657910900976468,0.03007354090307223
1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,1,3,-1.4893587220678117,-0.9407053532152827
0,0,0,0,1.5729808767233588,1,0,0,2,2,2,2,2,0,2,0,1,0.4183842341228973,1.4428294828889823
1,0,0,0,-0.8702409464784621,1,0,2,1,1,1,1,1,1,1,0,3,-1.504314895069307,-0.9057195477691885
1,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,-0.9862795487081141
1,0,0,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4527991880641573,-0.9964929332740292
1,0,0,1,-0.38159658183809786,1,0,2,1,1,1,1,1,1,1,0,3,-1.4943441130683104,-0.8004312442419456
0,0,1,1,1.2064976032430856,1,2,1,2,0,0,0,2,2,2,1,0,1.2093996062019723,1.9229467940707217
0,0,0,0,-1.0331224013585834,1,2,1,0,2,0,0,0,0,0,1,0,0.4582673621268844,-0.7750632264216377
0,0,1,1,1.5729808767233588,1,2,1,2,2,2,2,2,2,2,0,1,1.624848856243503,2.5972728260263658
0,0,0,0,-1.2367242199587352,1,0,1,0,2,0,0,2,0,0,1,0,0.7440964461554579,-0.9247124724155233
0,0,1,1,1.6137012404433893,1,0,0,2,2,2,0,0,2,2,0,1,0.13255515009432434,1.1508105090583425
0,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,0,-1.4926823160681442,-0.4206168696071103
1,1,1,0,-0.8295205827584317,1,0,1,0,0,0,0,0,2,0,1,2,0.5214156481331973,-0.586567824443785
0,0,1,1,-1.1960038562387048,1,0,0,0,0,0,0,0,0,0,0,3,-0.6800635829869099,-0.9464407311572653
0,0,0,0,-0.46303730927815856,1,0,1,0,2,0,2,2,2,0,1,0,1.1429277261953275,-0.1426495717343282
1,0,0,0,-0.9924020376385531,1,0,2,1,1,1,1,1,1,0,1,0,-1.4976677070686424,-0.931264038756942
1,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,1,0,3,-1.504314895069307,-0.906138671541872
1,0,0,0,-1.1960038562387048,1,0,0,0,2,0,0,0,0,0,1,3,-0.49394231896830415,-0.9483819359991672
1,0,1,0,0.7992939660427822,1,0,1,2,0,0,0,2,0,0,0,2,0.642726829145324,0.912770265320132
1,0,0,0,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,1,0,-1.51594747407047,-0.5489349214860066
0,0,0,0,0.14776814652229667,1,0,0,2,2,2,2,0,2,1,1,3,0.358559542116917,0.17665656561259024
1,0,1,0,1.1657772395230555,1,0,0,2,2,0,2,2,2,2,1,3,0.5413572121351905,1.0888022498471377
1,0,1,1,1.2064976032430856,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,-0.4481687428745576
0,1,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.6647319842474897,2.6639576241748797
0,0,1,0,1.0843365120829946,1,2,1,0,0,2,2,2,0,0,0,2,0.9501592741760567,1.3706519574037235
1,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,0,1,2,-1.4744025490663168,-0.8947561522416294
1,0,1,1,0.06632741908223598,1,2,1,0,0,2,0,0,2,0,1,1,0.8404806721650927,0.3605636652368568
0,0,1,1,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6335332669822583,-0.985617774330193
1,0,0,0,-0.4223169455581282,1,2,0,2,0,0,0,0,0,0,1,2,-0.3427187919531868,-0.5084122704113062
0,0,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,1,1,-1.3464441800535252,-0.24123189489863764
1,1,1,0,0.6771328748826912,1,2,1,0,2,0,0,0,2,0,0,1,0.8404806721650927,1.0003891929568822
0,1,0,0,-0.9516816739185228,1,2,1,0,0,2,0,2,0,0,1,2,0.8421424691652587,-0.6454216257868993
1,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,2,0,0,0,2,0.4350022041245586,-0.8737779044615314
1,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,1,1,-1.3181936310507012,-0.2157094630568149
0,0,0,0,-0.30015585439803716,1,0,1,0,2,2,0,2,2,0,1,2,1.15456030519649,0.03940455963175942
1,1,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.3181936310507012,-0.9947061424536424
1,0,0,0,0.3920903288424788,1,0,2,1,1,1,1,1,1,1,0,0,-1.4943441130683104,-0.6308184711807742
0,1,0,0,0.10704778280226633,1,2,1,2,0,0,0,2,2,0,1,2,1.1396041321949948,0.5624489687946459
0,0,0,1,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,3,-1.33148800705203,-0.994882615621088
0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.5275800530716328,-0.9810735902684682
1,0,1,0,0.47353105628253944,1,0,0,2,2,0,2,0,0,1,1,0,-0.16324471593524553,0.14303842721419952
1,0,1,1,0.5142514200025698,1,2,1,0,2,2,0,0,2,1,1,1,1.0049985751815391,0.921682160276136
1,0,1,1,-1.2774445836787656,0,1,0,0,2,0,0,0,0,0,0,2,-1.1486903370337564,-0.9924561095687108
1,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,0,0.8570986421667539,1.819555577093519
0,0,1,0,-0.5851984004382496,1,0,1,0,0,2,0,2,2,0,1,1,1.0365727181846955,-0.23569504927003132
0,0,0,0,-1.2367242199587352,1,2,1,0,0,0,0,0,0,0,1,3,0.33695618111475767,-0.9457568976334135
0,0,1,1,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,0,3,-0.4756625519664766,-0.9835221554667763
0,0,0,0,0.025607055362205634,1,2,1,0,2,0,0,2,2,0,1,2,1.1711782751981514,0.45921216583895824
1,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,1,1,0.7956121531606076,1.7744225645193017
1,1,0,0,1.5729808767233588,0,1,0,2,2,0,0,2,2,1,1,2,-0.2762469119465419,0.7524885109876478
0,0,1,1,-1.2367242199587352,1,0,1,0,2,0,0,0,0,0,1,0,0.2920876621102721,-0.9416318373443722
0,0,1,1,1.002895784642934,1,0,2,1,1,1,1,1,1,2,1,0,-1.4843733310673135,-0.5259051731343531
0,0,1,1,0.7992939660427822,1,0,0,0,0,2,0,0,0,1,1,0,-0.4590445819648154,0.1459943527689138
1,0,0,0,0.6771328748826912,1,2,1,0,2,2,0,2,2,0,1,0,1.2941512532104444,1.2161496993050833
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,3,0.19902703010096928,-0.974566142218911
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4577845790646555,-0.9965591107118213
0,0,1,1,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.4660935640654862,-0.9356538087971519
1,1,0,0,-0.5851984004382496,1,2,1,0,0,2,2,2,0,0,0,0,0.9684390411778845,-0.23640094193981376
1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,2,0.18407085709947407,-0.9422494934304319
1,0,1,0,0.18848851024232702,1,2,0,2,0,0,0,0,0,0,1,3,-0.3227772279511935,-0.10984762173537366
1,0,0,0,-1.2774445836787656,1,2,2,1,1,1,1,1,1,0,1,3,-1.3530913680541898,-0.995169384518187
0,0,1,1,0.6364125111626608,0,1,0,2,0,2,0,0,2,1,0,1,-0.6567984249845842,-0.036809789558817654
1,0,0,0,0.18848851024232702,1,0,1,0,2,0,0,2,2,0,1,1,1.0415581091851935,0.6031260338908614
1,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,0,2,0.3236618051134285,-0.90984460805823
1,0,0,0,0.10704778280226633,1,0,0,0,0,0,0,2,0,0,0,3,-0.3244390249513595,-0.11875951669137748
0,0,0,0,-0.7073594915983407,1,0,2,1,1,1,1,1,1,0,0,3,-1.491020519067978,-0.8644027674409828
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.9968017613170591
1,0,1,1,1.6137012404433893,1,0,2,1,1,1,1,1,1,2,0,2,-1.4694171580658184,-0.37376324365029817
1,0,0,0,-0.5851984004382496,1,0,2,1,1,1,1,1,1,0,0,2,-1.5209328650709681,-0.8518952316982745
0,0,0,0,-1.2367242199587352,1,0,1,2,2,0,2,0,0,0,1,2,0.7141841001524675,-0.9256389565446128
1,0,0,0,0.10704778280226633,1,2,0,2,0,0,0,0,0,2,0,3,-0.3161300399505289,-0.1568997800055621
0,0,0,0,-0.8702409464784621,1,0,0,2,0,0,0,0,0,0,0,1,-0.5388108379727895,-0.7847471914852161
0,1,0,0,-0.2594354906780068,1,0,1,0,0,0,0,0,2,0,1,2,0.466576347127715,-0.12072278067921002
1,1,1,0,0.18848851024232702,1,0,1,0,0,0,0,0,0,0,1,0,0.24888094010595296,0.1304647140336991
0,1,0,0,0.9621754209229036,1,2,1,0,2,2,2,2,0,2,1,0,1.1678546811978192,1.5117422547764967
1,0,1,1,1.4915401492832983,1,0,0,2,2,2,0,0,0,2,1,0,-0.16656830993557784,0.7897905267564658
0,0,1,1,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,1,-1.491020519067978,-0.3893149415314434
1,0,1,1,1.2064976032430856,1,2,1,2,2,2,2,2,2,2,0,0,1.6879971422498155,2.152670739793057
1,0,0,0,0.7178532386027215,0,1,0,2,2,0,0,0,0,0,1,3,-0.9891578250178088,-0.21941539957317285
0,0,1,1,1.2064976032430856,1,2,1,0,2,2,2,2,2,1,1,2,1.5301264272340338,2.012330453381928
0,0,0,0,0.880734693482843,1,0,1,2,2,0,0,2,2,1,1,1,1.1728400721983174,1.332335220922093
1,0,0,0,1.247217966963116,1,0,0,2,2,2,2,2,2,2,1,0,0.7291402731539627,1.3366808726704418
1,0,1,1,-0.4223169455581282,1,0,0,2,2,0,2,0,0,0,1,3,-0.22639300194155818,-0.44468339781750665
0,0,0,0,-0.0965540357978854,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,-0.7505555152926273
1,1,0,0,1.002895784642934,1,0,0,0,0,2,2,0,0,1,1,2,-0.3742929349563432,0.33356327061767704
0,1,1,0,1.0436161483629645,1,2,1,0,2,0,0,2,2,1,1,0,1.0980592071908417,1.4025494824195195
1,1,0,0,0.9214550572028734,0,1,0,2,2,0,0,2,0,0,1,2,-0.6617838159850825,0.08793468067930489
0,0,0,0,0.18848851024232702,1,2,1,0,2,2,0,2,2,0,1,0,1.2343265612044643,0.5583680267974659
1,0,0,0,-1.2367242199587352,1,0,0,2,0,0,2,0,0,0,1,3,-0.3427187919531868,-0.9672645649158484
1,1,1,0,0.6771328748826912,1,2,1,2,2,2,0,0,0,0,1,2,0.7789941831589463,0.8292984571183538
1,1,1,0,-0.3408762181180675,1,2,1,2,0,0,0,0,0,0,1,2,0.46823814412788106,-0.2238934061971055
0,0,0,0,-0.13727439951791576,1,2,0,0,2,0,0,0,0,1,1,2,-0.3161300399505289,-0.29097526897237175
1,0,1,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,1,-0.6667692069855808,-0.9860589572488071
1,0,1,0,1.6137012404433893,1,2,1,2,2,0,2,2,2,2,1,1,1.5018758782312098,2.4585649164141086
0,0,0,0,-0.8702409464784621,1,0,0,2,0,2,0,0,2,0,0,0,-0.023653767921291324,-0.6819736305940732
0,0,1,1,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,2,0.14086413509515497,-0.7821442122653932
0,0,1,1,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,3,-1.4677553610656522,-0.43841860037318714
0,0,1,0,1.4508197855632678,1,0,0,2,0,0,2,0,0,1,0,0,-0.29452667894836937,0.6922449834508995
0,0,1,1,1.4100994218432374,1,2,1,0,2,0,2,2,0,2,0,1,0.9750862291785486,1.7749078657297772
0,1,1,0,-1.2367242199587352,1,2,1,0,0,2,0,0,0,0,0,2,0.47987072312904416,-0.9295213662284165
1,1,0,0,-0.055833672077855064,1,2,1,0,2,0,0,2,0,0,1,2,0.8620840331672525,0.24945174718390842
1,0,1,1,-0.6666391278783103,1,0,0,2,0,2,0,2,0,2,0,3,-0.017006579920626735,-0.5540085250500681
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,0,1,0.5114448661322006,-0.9704190227839389
1,0,0,0,-0.62591876415828,1,0,1,2,0,0,0,2,2,0,0,2,0.966777244177718,-0.28857082206592516
0,1,0,0,-1.0331224013585834,1,0,1,0,0,0,0,2,2,0,1,2,0.8105683261621028,-0.7523864244048757
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,0,-1.4561227820644893,-0.9965370515658908
0,0,0,0,-0.9109613101984924,0,1,0,0,2,0,2,0,0,0,0,2,-0.9476129000136557,-0.8407774221492005
0,0,1,0,-1.2367242199587352,1,0,1,2,2,0,0,2,0,0,0,2,0.8504514541660894,-0.9217344877148785
0,0,1,1,1.0843365120829946,1,2,0,2,2,2,2,2,2,2,0,1,0.8487896571659234,1.2857463047164497
0,1,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,1,0.3419415721152558,-0.8927267108160047
0,0,1,0,1.6137012404433893,1,0,0,2,2,2,2,2,2,2,0,3,0.6759627691486464,1.709877503526066
0,0,0,0,-0.4223169455581282,1,0,1,2,0,0,2,0,2,0,1,2,0.8072447321617703,-0.17359855347510383
1,0,0,0,-0.7888002190384014,1,0,0,0,0,0,2,0,0,0,1,3,-0.47233895796614456,-0.7363273661673242
0,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,0,0,0,3,-0.6484894399837535,-0.8166447165010119
0,0,1,1,0.10704778280226633,0,1,0,2,0,0,2,2,0,2,1,1,-0.6119299059800988,-0.2725117638283738
1,0,1,0,1.5729808767233588,1,2,1,2,2,2,0,2,0,2,1,2,1.1379423351948288,2.0801182088269767
1,1,1,0,-0.015113308357824713,1,2,1,0,0,0,0,0,0,0,1,2,0.33695618111475767,0.010418841878816238
1,0,0,0,-1.1145631287986442,1,0,0,2,0,2,0,0,0,0,1,3,-0.29785027294870164,-0.8847412999890906
0,1,1,0,-0.055833672077855064,1,2,1,0,0,0,0,0,2,0,1,2,0.6676537841478158,0.15603126416738342
1,0,0,0,0.5549717837226001,1,0,0,0,0,0,0,0,0,0,1,1,-0.6501512369839195,-0.09467092933505031
0,1,0,0,-0.5037576729981889,1,2,1,2,0,0,0,0,0,0,1,2,0.47820892612887816,-0.33478473279074683
1,0,0,0,-0.9109613101984924,1,2,1,0,2,0,0,0,0,0,0,2,0.5014740841312035,-0.654046751845804
1,0,1,1,0.5956921474426305,1,2,1,0,0,2,2,2,2,0,1,0,1.4154624342225712,1.2526134675285345
0,0,1,0,-0.38159658183809786,1,2,1,0,0,2,0,0,2,0,0,3,0.8438042661654253,-0.10358282429105413
0,0,1,0,-0.46303730927815856,1,2,1,0,0,0,0,2,2,0,1,2,0.9817334171792131,-0.14620109422917138
0,0,0,0,1.247217966963116,1,0,1,0,0,2,2,2,0,1,1,1,0.8404806721650927,1.5605812038670719
0,1,1,0,-1.2367242199587352,1,0,0,0,2,0,0,0,0,0,0,1,-0.4856333339674735,-0.954999679778378
0,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.9574261858307552
0,1,0,0,-1.1552834925186746,1,2,1,2,0,0,0,0,0,0,1,2,0.5147684601325326,-0.8717925813277682
0,0,1,0,0.7992939660427822,0,1,0,2,2,2,2,2,2,2,0,1,0.04946530008601819,0.46340340356579174
1,0,0,0,-0.2594354906780068,1,0,2,1,1,1,1,1,1,1,1,0,-1.5009913010689746,-0.7976076735628157
0,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,0,0.18074726309914202,-0.954624674297556
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827115340671475,-0.9968899979007819
1,0,1,0,0.47353105628253944,0,1,0,0,2,2,0,2,2,2,0,0,-0.3477041829536853,0.048845874090099925
1,0,0,0,-1.2367242199587352,0,1,0,0,0,0,0,0,0,0,1,2,-1.3198554280508674,-0.9809191762469534
0,0,1,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,0,-1.4926823160681442,-0.9828383219429244
0,0,0,0,0.025607055362205634,1,2,1,0,2,2,0,2,2,0,0,2,1.422109622223236,0.6025524960966631
1,0,0,0,-0.0965540357978854,1,2,1,2,2,2,2,0,0,0,1,1,1.0049985751815391,0.2526503233438603
0,1,1,0,-0.748079855318371,1,2,1,0,2,0,0,2,2,0,1,2,1.1778254631988159,-0.4014474717933298
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5009913010689746,-0.9971326485060197
